,budget,budget_upper_bound,max_neighborhood_size,n_players
261,11599872,False,4,44
262,6848512,False,4,39
263,15466496,False,4,35
264,100054528,True,4,38
265,8388608,True,4,23
266,8388608,True,4,23
267,1048576,False,4,20
268,1048576,False,4,20
269,1048576,False,4,20
270,1048576,False,4,20
271,5767168,False,4,24
272,25842688,True,4,27
273,33472000,True,4,30
274,25842688,True,4,27
275,33472000,True,4,30
276,35556864,True,4,33
277,5767168,False,4,24
278,2883584,False,4,23
279,2883584,False,4,23
280,1048576,False,4,20
281,1048576,False,4,20
282,1048576,False,4,20
283,1048576,False,4,20
284,3145728,False,4,24
285,8388608,True,4,23
286,8388608,True,4,23
287,1048576,False,4,20
288,1048576,False,4,20
289,1048576,False,4,20
290,1048576,False,4,20
291,1048576,False,4,20
292,25820672,True,4,26
293,6651904,False,4,32
294,30502400,True,4,34
295,108285440,True,4,36
296,88157184,True,4,43
297,543939584,True,4,46
298,163179520,True,4,44
299,9633792,False,4,40
300,104128256,True,4,47
301,442470144,True,4,50
302,178249472,True,4,48
303,9175686656,True,4,47
304,35833912832,True,4,49
305,2359296,False,4,23
306,3932160,False,4,24
307,319506176,True,4,51
308,1351251712,True,4,54
309,676745024,True,4,53
310,347575296,True,4,47
311,1805042688,True,4,50
312,11204042752,True,4,53
313,365308416,True,4,53
314,1925536256,True,4,56
315,274429440,True,4,39
316,1227269632,True,4,42
317,274429440,True,4,39
318,274429440,True,4,39
319,274429440,True,4,39
320,1227269632,True,4,42
321,274429440,True,4,39
322,341133056,True,4,54
323,1347888896,True,4,57
324,2048146944,True,4,43
325,418162176,True,4,45
326,2363741696,True,4,48
327,426194432,True,4,37
328,1487222272,True,4,40
329,546106880,True,4,40
330,817012992,True,4,41
331,447543552,True,4,41
332,427802880,True,4,41
333,546106880,True,4,40
334,447543552,True,4,41
335,427802880,True,4,41
336,1094505472,True,4,45
337,461931520,True,4,45
338,543344384,True,4,49
339,426194432,True,4,37
340,229877248,True,4,30
341,10561228288,True,4,36
342,360920576,True,4,34
343,242139648,True,4,34
344,310300672,True,4,34
345,1055526400,True,4,38
346,4390912,False,4,33
347,23176704,True,4,39
348,7274496,False,4,39
349,36103168,True,4,42
350,54171392,True,4,46
351,164742912,True,4,49
352,53343744,True,4,37
353,53343744,True,4,37
354,53343744,True,4,37
355,4390912,False,4,33
356,7864320,False,4,34
357,53343744,True,4,37
358,23105792,True,4,38
359,150192384,True,4,41
360,10223616,False,4,38
361,73636096,True,4,41
362,8224768,False,4,38
363,56033536,True,4,41
364,7864320,False,4,34
365,53343744,True,4,37
366,7864320,False,4,34
367,29807616,True,4,42
368,173409280,True,4,45
369,36103168,True,4,42
370,249435136,True,4,45
371,15990784,False,4,42
372,96969728,True,4,45
373,7864320,False,4,34
374,53343744,True,4,37
375,7864320,False,4,34
376,53343744,True,4,37
377,7864320,False,4,34
378,53343744,True,4,37
379,7864320,False,4,34
380,53343744,True,4,37
381,54171392,True,4,46
382,7864320,False,4,34
383,53343744,True,4,37
384,7864320,False,4,34
385,53343744,True,4,37
386,23176704,True,4,39
387,7274496,False,4,39
388,43775488,True,4,40
389,13631488,False,4,40
390,304817664,True,4,43
391,103718400,True,4,43
392,8716288,False,4,39
393,60871680,True,4,42
394,29076544,True,4,41
395,60871680,True,4,42
396,29076544,True,4,41
397,7929856,False,4,34
398,3227648,False,4,34
399,6160384,False,4,38
400,37220608,True,4,36
401,11730944,False,4,36
402,30266368,True,4,40
403,19071232,True,4,35
404,6062080,False,4,35
405,11927552,False,4,39
406,51304704,True,4,38
407,76512256,True,4,42
408,30102528,True,4,39
409,221637632,True,4,42
410,47122176,True,4,43
411,128556800,True,4,46
412,266534400,True,4,40
413,9699328,False,4,37
414,82212352,True,4,40
415,5767168,False,4,31
416,49663488,True,4,34
417,5767168,False,4,31
418,70338304,True,4,46
419,4732288512,True,4,46
420,5308416,False,4,33
421,27457024,True,4,39
422,8192000,False,4,39
423,5308416,False,4,33
424,5308416,False,4,33
425,9371648,False,4,41
426,107298560,True,4,49
427,386920192,True,4,52
428,227135232,True,4,51
429,63794688,True,4,37
430,275521024,True,4,40
431,154533376,True,4,39
432,63794688,True,4,37
433,275521024,True,4,40
434,154533376,True,4,39
435,91327488,True,4,45
436,71453696,True,4,45
437,85031936,True,4,45
438,74390528,True,4,45
439,109060608,True,4,51
440,488389632,True,4,48
