,runtime_graphshapiq,budget,n_players,mse_KernelSHAPIQ,runtime_KernelSHAPIQ,mse_SVARMIQ,runtime_SVARMIQ,mse_InconsistentKernelSHAPIQ,runtime_InconsistentKernelSHAPIQ,mse_SHAPIQ,runtime_SHAPIQ,mse_PermutationSamplingSII,runtime_PermutationSamplingSII
69,1.1796140670776367,3727.0,23.0,0.03347166557384969,4.132286071777344,0.18575822086606528,7.204155445098877,0.0387049721801626,4.140415906906128,0.36806442761296704,0.8741035461425781,0.43132198030069796,0.48142576217651367
70,2.477210283279419,7518.0,29.0,0.03482772754262849,12.349707841873169,0.10589029965439035,28.48335361480713,0.029514197266119327,12.513822555541992,0.7565432187308475,1.88627290725708,0.42647818269860027,1.0325140953063965
71,2.416067600250244,7693.0,30.0,0.04135943032814673,13.010366439819336,0.38346271572062274,31.156769037246704,0.03594030174584855,13.172689437866211,1.4417342095419303,2.0276191234588623,0.2456472907255991,1.079496145248413
72,1.4200377464294434,4766.0,22.0,0.028551521365987122,4.927178621292114,0.2833778482380976,7.574493646621704,0.03924044728267409,4.876351594924927,0.6500157664581216,1.033423662185669,0.42688093943433475,0.5862767696380615
73,3.0992484092712402,9564.0,35.0,0.1082527541235994,21.920754432678223,0.40360032750246244,64.39593935012817,0.07548203003592567,22.457818508148193,1.3441697380918933,2.7963902950286865,0.3770052776325283,1.5939078330993652
82,2.381805896759033,7725.0,28.0,0.06447676821440308,11.76633358001709,0.37221484821849393,25.75306487083435,0.06290180471084693,12.099372148513794,2.093186559364896,1.8975629806518555,0.2746754203751748,1.0809516906738281
89,2.6582672595977783,8100.0,39.0,0.07400119001189438,22.558990001678467,1.8712942387422271,78.35716342926025,0.05533079070834374,23.256467580795288,1.054525971317074,2.715841293334961,0.44430428477846656,1.4727413654327393
92,3.0355217456817627,8064.0,23.0,0.002844221443708808,8.766239881515503,0.10226261641986514,14.633610725402832,0.0022744228255233427,8.934176683425903,0.13659579432808297,1.7147581577301025,0.04223787574038904,1.1240012645721436
95,2.101750135421753,6833.0,32.0,0.0789616957844811,13.204265117645264,0.29729022114879666,32.86664366722107,0.07188921280181214,13.37771201133728,0.6209649476693258,1.9215087890625,0.4164204051621772,1.0189251899719238
98,1.4315800666809082,4765.0,26.0,0.042054171012765984,6.681223392486572,0.2964683885678741,13.022894859313965,0.0388842408967861,6.6818528175354,1.052941903785146,1.158972978591919,0.4608554996249152,0.6372947692871094
99,1.8807353973388672,6157.0,26.0,0.06987064666139942,8.58002233505249,0.2408073306561401,16.594358921051025,0.06991765599172696,8.589567184448242,1.1633025859125439,1.452216386795044,0.3730242920068258,0.8978555202484131
107,2.025773286819458,6238.0,26.0,0.0499469798931563,8.304315328598022,0.10930323268482685,16.429607152938843,0.06843124876363865,8.5393545627594,0.9949487498330701,1.4583890438079834,0.5340846654152036,0.8315489292144775
108,1.397362470626831,4210.0,23.0,0.03285531069705796,4.5256383419036865,0.11104707170905505,7.962244510650635,0.02475832642986649,4.676825284957886,0.4069756327017958,0.8507890701293945,0.32953964449654194,0.6102116107940674
111,0.8774003982543945,3200.0,27.0,0.01829250907124831,4.7299933433532715,0.28939241414533917,10.282001256942749,0.008093107817042174,4.725188970565796,0.48465007857249526,0.7555110454559326,0.10457839274355389,0.5087964534759521
112,2.336188316345215,6962.0,28.0,0.011873698228034657,10.609366655349731,0.08638752958956343,23.165149688720703,0.009866701492319689,10.80292296409607,1.939800300589625,1.7013428211212158,0.23673493907864307,0.9564824104309082
114,2.471869945526123,6432.0,28.0,0.00933974033543481,9.853570222854614,0.17351434565933796,21.50892162322998,0.005307028404655836,10.0020911693573,1.0855455354032297,1.5826411247253418,0.1209145156448003,0.9720458984375
116,0.7319948673248291,2496.0,23.0,0.010220311910918387,2.7310636043548584,0.418578466395785,5.057979345321655,0.008190396333951933,2.6976864337921143,0.9436440245926863,0.6236107349395752,0.1996814721423812,0.3121309280395508
118,1.894392490386963,6197.0,35.0,0.04821186961865327,14.357737302780151,7.5088771987439085,42.33136701583862,0.040873768056253104,14.425037384033203,5.103793660690212,1.8957455158233643,0.33900611870209685,1.0653142929077148
119,2.048067331314087,6415.0,25.0,0.024461688802540713,8.099059104919434,0.10233349181024538,14.985600233078003,0.04020712727197098,8.230324506759644,0.7341390670039319,1.460350513458252,0.4643991015089673,0.9327466487884521
120,0.9295852184295654,3311.0,20.0,0.051673208817039656,3.0029470920562744,0.08514153958998508,4.171808958053589,0.08460415059629797,2.9426403045654297,0.19376850086040395,0.6384425163269043,0.5103723762268448,0.4978055953979492
123,0.9757325649261475,3503.0,24.0,0.044236621075199226,4.206176042556763,0.3504557263620751,7.581986665725708,0.05457553207766721,4.245912313461304,0.4045971573219122,0.7427911758422852,0.4441721182250746,0.4734346866607666
125,2.866795301437378,8845.0,32.0,0.04715421649044544,16.892090320587158,0.2512047021547325,41.77990674972534,0.047090097828024216,18.215587615966797,0.5650607094361165,2.397890090942383,0.7614689685430088,1.4307591915130615
134,0.745079517364502,2624.0,23.0,0.05172217914551531,2.987212657928467,0.6711734312880181,5.430385112762451,0.03402738552119252,2.933276891708374,1.2179582933042483,0.6554012298583984,0.5415636874112829,0.3299524784088135
135,2.2210330963134766,7236.0,27.0,0.033085515540976315,10.830745935440063,0.3089301700447972,22.511115074157715,0.04559258770143916,10.84661316871643,0.5267373889595915,1.7577145099639893,0.3429634314304047,1.067600965499878
137,1.4138085842132568,4623.0,22.0,0.03272005177046381,4.5826475620269775,0.054525639811455785,7.248636245727539,0.04368131911538457,4.636883735656738,1.1119132489283174,0.982316255569458,0.9310334303617578,0.6502115726470947
146,2.2887773513793945,6927.0,29.0,0.0135158202151084,10.991406917572021,0.10555668107911341,25.444817304611206,0.014683209461177097,11.27800989151001,0.5048613999355668,1.7011594772338867,0.3128526431938833,0.9459943771362305
151,2.0610222816467285,6558.0,31.0,0.07493613412397437,11.78037691116333,0.3109250448909174,30.25014591217041,0.06079833361493987,12.053920030593872,0.567041290964639,1.614656686782837,0.6380283439725282,1.03743577003479
152,1.7593433856964111,5958.0,26.0,0.05160820730437122,7.869477987289429,0.17725118445847918,15.459978103637695,0.04845411307285807,8.046976089477539,0.5108534673607938,1.3887293338775635,0.505185826251673,0.8568630218505859
154,0.8767404556274414,3294.0,25.0,0.13542995509114483,4.218729257583618,0.39337457816369276,8.117021322250366,0.11896211647341744,4.216219902038574,0.5986165284933108,0.7079517841339111,0.9829806343040303,0.5051095485687256
159,1.8496854305267334,5742.0,27.0,0.021595580844569653,8.195217370986938,0.1258458123556443,17.60840916633606,0.01835224919329657,8.48504638671875,0.25657309864322714,1.4114940166473389,0.13596182522743536,0.8742542266845703
160,1.7407691478729248,5534.0,30.0,0.061291934967370496,9.59404969215393,0.31814440689223294,23.34087562561035,0.06355429016099565,9.71608567237854,0.7167003838009572,1.4718079566955566,0.6537307349587548,0.8151166439056396
162,2.746609926223755,7343.0,26.0,0.013200070407781796,9.724336624145508,0.04759839858261816,18.692277193069458,0.015030670237066179,9.769118785858154,0.16310132716641254,1.7562801837921143,0.267242686242249,0.9410383701324463
165,1.567758321762085,4847.0,24.0,0.024643751178572475,5.7814576625823975,0.12136094956336302,10.13830828666687,0.0214565578914926,5.803760290145874,0.26083067317816994,1.1063780784606934,0.39327366539829534,0.6275742053985596
168,1.6020772457122803,5006.0,24.0,0.0252061242215614,5.80342698097229,0.16537683864672942,10.326091289520264,0.020838307383309416,5.773204326629639,0.545969991930232,1.1073248386383057,0.24383066024569652,0.7007877826690674
169,0.8521296977996826,3238.0,21.0,0.044731039409318656,3.1739161014556885,0.21488695606431057,4.720803260803223,0.050578662609403705,3.046248435974121,0.7954403876333226,0.7356197834014893,0.44800822428783504,0.3995819091796875
