,budget,budget_upper_bound,max_neighborhood_size,n_players
1749,128,False,4,7
1750,69082432,True,4,30
1751,4096,False,4,12
1752,1024,False,4,10
1753,256,False,4,8
1754,3072,False,4,12
1755,95,False,4,11
1756,1024,False,4,10
1757,2048,False,4,11
1758,2048,False,4,11
1759,4096,False,4,12
1760,2048,False,4,11
1761,1025,False,4,11
1762,86016,False,4,20
1763,4096,False,4,12
1764,512,False,4,9
1765,1024,False,4,10
1766,512,False,4,9
1767,4096,False,4,12
1768,256,False,4,8
1769,135,False,4,10
1770,2129921,False,4,51
1771,512,False,4,9
1772,2048,False,4,11
1773,2048,False,4,11
1774,47,False,4,9
1775,299008,False,4,34
1776,512,False,4,9
1777,2048,False,4,11
1778,2048,False,4,11
1779,3149824,False,4,42
1780,1024,False,4,10
1781,129,False,4,8
1782,13275137,False,4,85
1783,7077889,False,4,59
1784,1910784,False,4,42
1785,4096,False,4,12
1786,1024,False,4,10
1787,256,False,4,8
1788,72,False,4,10
1789,4096,False,4,12
1790,2048,False,4,11
1791,1024,False,4,10
1792,1376256,False,4,22
1793,4096,False,4,12
1794,16,False,4,4
1795,2048,False,4,11
1796,217311808,True,4,60
1797,8,False,4,3
1798,2048,False,4,11
1799,1024,False,4,10
1800,128,False,4,7
1801,64,False,4,6
1802,4096,False,4,12
1803,176380160,True,4,46
1804,4096,False,4,12
1805,1024,False,4,10
1806,2048,False,4,11
1807,2048,False,4,11
1808,1024,False,4,10
1809,33435712,True,4,27
1810,2048,False,4,11
1811,2049,False,4,12
1812,4096,False,4,12
1813,2048,False,4,11
1814,1024,False,4,10
1815,1024,False,4,10
1816,209409,False,4,36
1817,114688,False,4,22
1818,1024,False,4,10
1819,4096,False,4,12
1820,2048,False,4,11
1821,2048,False,4,11
1822,1025,False,4,11
1823,704512,False,4,26
1824,128,False,4,7
1825,1900544,False,4,23
1826,4096,False,4,12
1827,301568,False,4,36
1828,2048,False,4,11
1829,1024,False,4,10
1830,4096,False,4,12
1831,256,False,4,8
1832,7454721,False,4,65
1833,256,False,4,8
1834,4096,False,4,12
1835,86016,False,4,20
1836,4096,False,4,12
1837,786432,False,4,20
1838,256,False,4,8
1839,1024,False,4,10
1840,1024,False,4,10
1841,512,False,4,9
1842,512,False,4,9
1843,2048,False,4,11
1844,2048,False,4,11
1845,4096,False,4,12
1846,2048,False,4,11
1847,298752,False,4,33
1848,49152,False,4,16
1849,4096,False,4,12
1850,4096,False,4,12
1851,512,False,4,9
1852,4096,False,4,12
1853,2048,False,4,11
1854,2048,False,4,11
1855,4096,False,4,12
1856,257,False,4,9
1857,2048,False,4,11
1858,432128,False,4,37
1859,4096,False,4,12
1860,2048,False,4,11
1861,2048,False,4,11
1862,159744,False,4,23
1863,512,False,4,9
1864,4096,False,4,12
1865,147456,False,4,25
1866,2048,False,4,11
1867,2048,False,4,11
1868,1025,False,4,11
1869,8843265,False,4,59
1870,2048,False,4,11
1871,256,False,4,8
1872,2820097,False,4,59
1873,1025,False,4,11
1874,1024,False,4,10
1875,128,False,4,7
1876,131072,False,4,17
1877,2048,False,4,11
1878,2048,False,4,11
1879,786432,False,4,20
1880,2048,False,4,11
1881,4096,False,4,12
1882,512,False,4,9
1883,512,False,4,9
1884,2048,False,4,11
1885,2048,False,4,11
1886,256,False,4,8
1887,1024,False,4,10
1888,3514368,False,4,62
1889,1025,False,4,11
1890,294912,False,4,19
1891,4096,False,4,12
1892,2048,False,4,11
1893,512,False,4,9
1894,2048,False,4,11
1895,512,False,4,9
1896,684032,False,4,37
1897,1007617,False,4,49
1898,2048,False,4,11
1899,1024,False,4,10
1900,2048,False,4,11
1901,49279,False,4,23
1902,512,False,4,9
1903,256,False,4,8
1904,256,False,4,8
1905,1280,False,4,11
1906,4096,False,4,12
1907,2048,False,4,11
1908,4096,False,4,12
1909,2048,False,4,11
1910,512,False,4,9
1911,2048,False,4,11
1912,528385,False,4,59
1913,2048,False,4,11
1914,177652224,True,4,47
1915,4096,False,4,12
1916,2048,False,4,11
1917,2049,False,4,12
1918,6785025,False,4,58
1919,2048,False,4,11
1920,4096,False,4,12
1921,172032,False,4,23
1922,512,False,4,9
1923,4096,False,4,12
1924,4096,False,4,12
1925,2048,False,4,11
1926,2048,False,4,11
1927,2048,False,4,11
1928,513,False,4,10
1929,64,False,4,6
1930,4096,False,4,12
1931,1024,False,4,10
1932,256,False,4,8
1933,4096,False,4,12
1934,128,False,4,7
1935,1024,False,4,10
1936,2048,False,4,11
1937,4096,False,4,12
1938,2048,False,4,11
1939,128,False,4,7
1940,4096,False,4,12
1941,2048,False,4,11
1942,177923584,True,4,48
1943,4096,False,4,12
1944,4096,False,4,12
1945,1024,False,4,10
1946,1024,False,4,10
1947,196608,False,4,23
1948,522240,False,4,55
1949,1024,False,4,10
1950,1024,False,4,10
1951,1024,False,4,10
1952,2048,False,4,11
1953,512,False,4,9
1954,1024,False,4,10
1955,1024,False,4,10
1956,129,False,4,8
1957,2048,False,4,11
1958,255999,False,4,59
1959,1024,False,4,10
1960,128,False,4,7
1961,256,False,4,8
1962,65,False,4,7
1963,4096,False,4,12
1964,33435712,True,4,27
1965,2048,False,4,11
1966,16,False,4,4
1967,4096,False,4,12
1968,513,False,4,10
1969,1482753,False,4,59
1970,2048,False,4,11
1971,1024,False,4,10
1972,2048,False,4,11
1973,4096,False,4,12
1974,1025,False,4,11
1975,2048,False,4,11
1976,2048,False,4,11
1977,33435712,True,4,27
1978,2521600,False,4,31
1979,4096,False,4,12
1980,53248,False,4,20
1981,128,False,4,7
1982,2048,False,4,11
1983,38,False,4,11
1984,2885632,False,4,59
1985,2048,False,4,11
1986,1024,False,4,10
1987,1024,False,4,10
1988,4096,False,4,12
1989,1024,False,4,10
1990,256,False,4,8
1991,2129920,False,4,25
1992,512,False,4,9
1993,19,False,4,7
1994,299008,False,4,34
1995,4096,False,4,12
1996,2048,False,4,11
1997,495616,False,4,40
1998,5476353,False,4,77
1999,2048,False,4,11
