,budget,budget_upper_bound,max_neighborhood_size,n_players
140,4096,False,3,12
141,16384,False,3,14
142,672392224,True,3,39
143,49152,False,3,19
144,65536,False,3,20
145,706906112,True,3,39
146,577617920,True,3,40
147,763791360,True,3,39
148,1914079232,True,3,39
149,394780,False,3,29
150,507904,False,3,22
151,2048,False,3,11
152,256,False,3,8
153,527,False,3,13
154,262144,False,3,18
155,4096,False,3,12
156,256,False,3,8
157,4128770,False,3,40
158,4096,False,3,12
159,507904,False,3,22
160,507904,False,3,22
161,28672,False,3,18
162,4096,False,3,12
163,131072,False,3,17
164,16384,False,3,14
165,6912,False,3,22
166,3637247,False,3,43
167,6274048,False,3,42
168,2145104384,True,3,44
169,24576,False,3,24
170,9474048,False,3,48
171,112640,False,3,25
172,657254400,True,3,46
173,9474048,False,3,48
174,26624,False,3,25
175,47622144,True,3,48
176,3049644032,True,3,44
177,1196646400,True,3,42
178,2032223,False,3,40
179,2050256,False,3,38
180,13131776,False,3,40
181,96329728,True,3,41
182,1472372736,True,3,42
183,1938893312,True,3,40
184,4913508352,True,3,44
185,212992,False,3,24
186,3410255872,True,3,44
187,188416,False,3,20
188,581839872,True,3,42
189,37888,False,3,27
190,121416192,True,3,48
191,958464,False,3,31
192,116736,False,3,30
193,5938911744,True,3,46
194,5242880,False,3,47
195,6872175616,True,3,50
196,1060864,False,3,40
197,1570849680,True,3,55
198,5622784,False,3,62
199,540672,False,3,34
200,74752,False,3,29
201,31232,False,3,25
202,39380006784,True,3,56
203,17658841472,True,3,57
204,67678208,True,3,27
205,983040,False,3,22
206,27136,False,3,24
207,704512,False,3,23
208,26616362880,True,3,57
209,700416,False,3,24
210,811008,False,3,24
211,571392,False,3,23
212,19982336,True,3,25
213,2293760,False,3,23
214,30998874112,True,3,48
215,31232,False,3,27
216,32768,False,3,15
217,18546688,False,3,44
218,546816,False,3,29
219,20480,False,3,21
220,1982464,False,3,34
221,12648448,False,3,30
222,674816,False,3,40
223,77048156160,True,3,54
224,77824,False,3,18
225,380841984,True,3,36
226,257880064,True,3,37
227,145592320,True,3,34
228,2293760,False,3,23
229,1097728,False,3,32
230,31259648,True,3,33
231,2555904,False,3,29
232,5697881,False,3,39
233,4784128,False,3,34
234,2007040,False,3,36
235,4607,False,3,21
236,64,False,3,6
