,budget,budget_upper_bound,max_neighborhood_size,n_players
305,7509,False,2,37
306,4838,False,2,23
307,5574,False,2,24
308,5126,False,2,24
309,5510,False,2,26
310,5062,False,2,23
311,5606,False,2,28
312,7590,False,2,33
313,7142,False,2,30
314,5702,False,2,25
315,7494,False,2,28
316,9062,False,2,31
317,9062,False,2,34
318,8198,False,2,32
319,10054,False,2,33
320,5254,False,2,25
321,6118,False,2,30
322,4678,False,2,21
323,5062,False,2,23
324,4838,False,2,23
325,4678,False,2,21
326,5030,False,2,25
327,5478,False,2,28
328,7270,False,2,31
329,5062,False,2,23
330,4806,False,2,22
331,9013,False,2,36
332,8629,False,2,36
333,9685,False,2,42
334,10037,False,2,40
335,5446,False,2,23
336,9325,False,2,37
337,5350,False,2,27
338,4774,False,2,29
339,5798,False,2,30
340,6086,False,2,32
341,4774,False,2,29
342,7846,False,2,31
343,16797,False,2,41
344,14318,False,2,34
345,18589,False,2,44
346,20797,False,2,39
347,16110,False,2,34
348,16366,False,2,35
349,17902,False,2,37
350,18158,False,2,38
351,12782,False,2,32
352,9582,False,2,29
353,9102,False,2,25
354,16270,False,2,28
355,9358,False,2,26
356,16485,False,2,40
357,19694,False,2,40
358,8213,False,2,31
359,8213,False,2,31
360,8213,False,2,31
361,8693,False,2,35
362,8213,False,2,31
363,8693,False,2,35
364,10005,False,2,34
365,10005,False,2,34
366,10005,False,2,34
367,10005,False,2,34
368,10005,False,2,34
369,10005,False,2,34
370,11797,False,2,37
371,8693,False,2,35
372,8213,False,2,31
373,10005,False,2,37
374,8213,False,2,31
375,8213,False,2,31
376,11620,False,2,45
377,8469,False,2,32
378,8213,False,2,31
379,8213,False,2,31
380,8213,False,2,31
381,8213,False,2,31
382,11620,False,2,45
383,8469,False,2,32
384,11620,False,2,45
385,8469,False,2,32
386,8981,False,2,33
387,8981,False,2,33
388,8981,False,2,33
389,8981,False,2,33
390,8981,False,2,33
391,8981,False,2,33
392,8213,False,2,31
393,8213,False,2,31
394,8213,False,2,31
395,11797,False,2,37
396,10372,False,2,37
397,10372,False,2,37
398,10701,False,2,35
399,8909,False,2,32
400,7517,False,2,30
401,7901,False,2,30
402,7517,False,2,30
403,9348,False,2,36
404,8213,False,2,31
