,budget,budget_upper_bound,max_neighborhood_size,n_players
1071,147,False,1,23
1072,125,False,1,22
1073,122,False,1,23
1074,139,False,1,23
1075,127,False,1,23
1076,102,False,1,18
1077,125,False,1,24
1078,138,False,1,24
1079,105,False,1,19
1080,113,False,1,22
1081,122,False,1,22
1082,127,False,1,21
1083,127,False,1,22
1084,127,False,1,22
1085,118,False,1,21
1086,114,False,1,22
1087,97,False,1,16
1088,146,False,1,25
1089,134,False,1,25
1090,151,False,1,25
1091,102,False,1,16
1092,147,False,1,24
1093,127,False,1,22
1094,102,False,1,17
1095,121,False,1,20
1096,93,False,1,19
1097,127,False,1,23
1098,126,False,1,23
1099,127,False,1,22
1100,118,False,1,19
1101,125,False,1,22
1102,113,False,1,21
1103,138,False,1,22
1104,147,False,1,25
1105,121,False,1,22
1106,138,False,1,23
1107,147,False,1,24
1108,101,False,1,20
1109,122,False,1,22
1110,110,False,1,20
1111,147,False,1,25
1112,122,False,1,22
1113,114,False,1,20
1114,146,False,1,24
1115,117,False,1,21
1116,123,False,1,21
1117,129,False,1,23
1118,138,False,1,25
1119,134,False,1,22
1120,134,False,1,24
1121,118,False,1,21
1122,126,False,1,23
1123,82,False,1,14
1124,126,False,1,22
